url,college,from,dob,weight,to,active,position,height
http://www.basketball-reference.com/players/w/whiteja01.html,Georgetown University,1999,19-2-1976,290,2005,False,F-C,6-9
http://www.basketball-reference.com/players/w/whiteja02.html,University of Cincinnati,2007,21-10-1982,200,2013,False,G-F,6-7
http://www.basketball-reference.com/players/w/whitejo01.html,University of Kansas,1970,16-11-1946,190,1981,False,G,6-3
http://www.basketball-reference.com/players/w/whitera01.html,Louisiana Tech University,1990,4-11-1967,240,1994,False,F,6-8
http://www.basketball-reference.com/players/w/whitero02.html,University of North Carolina at Charlotte,2002,28-6-1980,238,2005,False,F,6-9
http://www.basketball-reference.com/players/w/whitero01.html,University of South Alabama,1983,16-8-1959,210,1987,False,F,6-8
http://www.basketball-reference.com/players/w/whitero03.html,Iowa State University,2014,10-4-1991,270,2014,True,F,6-8
http://www.basketball-reference.com/players/w/whiteru01.html,Arizona State University,1976,23-6-1953,195,1981,False,G,6-2
http://www.basketball-reference.com/players/w/whiteto01.html,University of Tennessee,1988,15-2-1965,170,1988,False,G,6-2
http://www.basketball-reference.com/players/w/whitewi01.html,University of Tennessee at Chattanooga,1985,20-8-1962,195,1986,False,G,6-3
http://www.basketball-reference.com/players/w/whiteje01.html,Marquette University,1979,30-9-1956,220,1989,False,C-F,6-10
http://www.basketball-reference.com/players/w/whitedo01.html,Northern Illinois University,1997,25-4-1969,160,1998,False,G,5-10
http://www.basketball-reference.com/players/w/whiteha01.html,Marshall University,2011,13-6-1989,265,2016,True,C,7-0
http://www.basketball-reference.com/players/w/whitfdw01.html,Jackson State University,1996,21-8-1972,240,1996,False,F,6-9
http://www.basketball-reference.com/players/w/whitnch01.html,Clemson University,1994,5-10-1971,168,2004,False,G,6-0
http://www.basketball-reference.com/players/w/whitnha01.html,Iowa State University,1968,28-4-1939,230,1970,False,F-C,6-7
http://www.basketball-reference.com/players/w/whitnha02.html,North Carolina State University,1981,22-6-1957,235,1982,False,G-F,6-5
http://www.basketball-reference.com/players/w/whittsh01.html,Western Michigan University,2015,27-3-1991,250,2016,True,F-C,6-11
http://www.basketball-reference.com/players/w/wickssi01.html,"University of California, Los Angeles",1972,19-9-1949,225,1981,False,F-C,6-8
http://www.basketball-reference.com/players/w/widbyro01.html,University of Tennessee,1968,9-3-1945,210,1968,False,F,6-4
http://www.basketball-reference.com/players/w/wiermu01.html,University of Iowa,1950,12-12-1926,155,1950,False,G,5-9
http://www.basketball-reference.com/players/w/wiesebo01.html,University of Cincinnati,1962,22-12-1938,215,1962,False,F,6-4
http://www.basketball-reference.com/players/w/wiggian01.html,University of Kansas,2015,23-2-1995,199,2016,True,F-G,6-8
http://www.basketball-reference.com/players/w/wiggimi01.html,Florida State University,1984,28-9-1959,185,1992,False,G,6-4
http://www.basketball-reference.com/players/w/wilbuke01.html,Central State University,1968,8-6-1944,195,1969,False,F,6-6
http://www.basketball-reference.com/players/w/wilcocj01.html,University of Washington,2015,30-12-1990,195,2016,True,G,6-5
http://www.basketball-reference.com/players/w/wilcoch01.html,University of Maryland,2003,3-9-1982,221,2013,False,F,6-10
http://www.basketball-reference.com/players/w/wilcudc01.html,Saint Louis University,1949,25-3-1923,165,1950,False,G,6-2
http://www.basketball-reference.com/players/w/wileyge01.html,Wichita State University,1963,12-11-1937,210,1968,False,C,6-10
http://www.basketball-reference.com/players/w/wileymi01.html,"California State University, Long Beach",1981,16-10-1957,200,1982,False,F,6-9
http://www.basketball-reference.com/players/w/wileymo01.html,"California State University, Long Beach",1989,24-9-1966,185,1995,False,G,6-4
http://www.basketball-reference.com/players/w/wilfowi01.html,University of Memphis,1958,18-3-1933,185,1961,False,G-F,6-2
http://www.basketball-reference.com/players/w/wilkele01.html,Providence College,1961,28-10-1937,180,1975,False,G,6-1
http://www.basketball-reference.com/players/w/wilkebo01.html,Indiana University,1977,15-8-1954,195,1983,False,G-F,6-6
http://www.basketball-reference.com/players/w/wilkeja01.html,"University of California, Los Angeles",1975,2-5-1953,190,1986,False,F-G,6-6
http://www.basketball-reference.com/players/w/wilkeja02.html,"University of California, Los Angeles",1981,1-4-1958,195,1983,False,F,6-7
http://www.basketball-reference.com/players/w/wilkida02.html,University of Georgia,2005,11-1-1980,225,2013,True,F-G,6-6
http://www.basketball-reference.com/players/w/wilkido01.html,University of Georgia,1983,12-1-1960,200,1999,False,F-G,6-7
http://www.basketball-reference.com/players/w/wilkied01.html,Gardner-Webb University,1985,7-5-1962,220,1993,False,F-C,6-10
http://www.basketball-reference.com/players/w/wilkige01.html,University of Tennessee at Chattanooga,1986,11-9-1963,185,1999,False,G-F,6-6
http://www.basketball-reference.com/players/w/wilkije01.html,Illinois State University,1981,9-3-1955,230,1986,False,C-F,6-11
http://www.basketball-reference.com/players/w/wilkida01.html,Idaho State University,1985,18-3-1960,220,1985,False,F,6-10
http://www.basketball-reference.com/players/w/wilksmi01.html,Rice University,2003,7-5-1979,185,2010,False,G,5-10
http://www.basketball-reference.com/players/w/williaa01.html,Xavier University,1994,2-10-1971,220,2008,False,F-C,6-9
http://www.basketball-reference.com/players/w/willial01.html,Drake University,1971,3-2-1948,200,1971,False,F,6-6
http://www.basketball-reference.com/players/w/willial02.html,Villanova University,1998,6-8-1974,185,2007,False,G,6-5
http://www.basketball-reference.com/players/w/williar01.html,"California State Polytechnic University, Pomona",1968,29-9-1939,180,1975,False,G,6-1
http://www.basketball-reference.com/players/w/willibe01.html,La Salle University,1970,30-12-1945,175,1974,False,G,6-3
http://www.basketball-reference.com/players/w/willibo01.html,Florida Agricultural and Mechanical University,1956,12-5-1931,230,1957,False,F,6-6
http://www.basketball-reference.com/players/w/willibr01.html,Davidson College,1998,27-2-1975,215,2003,False,G,6-6
http://www.basketball-reference.com/players/w/willibu01.html,University of Maryland,1982,8-3-1960,215,1998,False,F-C,6-8
http://www.basketball-reference.com/players/w/willich01.html,Seattle University,1968,5-9-1943,165,1973,False,G,6-0
http://www.basketball-reference.com/players/w/willich02.html,University of Colorado,1971,6-6-1946,175,1978,False,G,6-2
http://www.basketball-reference.com/players/w/willich03.html,Kansas State University,1977,31-12-1953,180,1977,False,G,6-3
http://www.basketball-reference.com/players/w/willicl01.html,Bowling Green State University,1969,15-4-1945,180,1969,False,G,6-3
http://www.basketball-reference.com/players/w/willico01.html,Oklahoma State University,1993,24-4-1970,190,1994,False,G,6-2
http://www.basketball-reference.com/players/w/willide01.html,University of Illinois at Urbana-Champaign,2006,26-6-1984,200,2016,True,G,6-3
http://www.basketball-reference.com/players/w/willide02.html,University of Arizona,2012,25-5-1991,240,2016,True,F,6-8
http://www.basketball-reference.com/players/w/willidu01.html,University of Notre Dame,1980,2-8-1956,180,1980,False,G,6-2
http://www.basketball-reference.com/players/w/williea01.html,Winston-Salem State University,1975,24-3-1951,230,1979,False,C-F,6-7
http://www.basketball-reference.com/players/w/williel01.html,University of Memphis,2012,20-6-1989,190,2016,True,G,6-5
http://www.basketball-reference.com/players/w/willier01.html,Providence College,1996,17-7-1972,220,2007,False,F,6-8
http://www.basketball-reference.com/players/w/willifl01.html,Austin Peay State University,1975,18-2-1953,200,1975,False,G-F,6-5
http://www.basketball-reference.com/players/w/willifr02.html,University of Illinois at Urbana-Champaign,2003,25-2-1980,212,2005,False,G,6-3
http://www.basketball-reference.com/players/w/willifr01.html,Portland State University,1979,15-5-1956,190,1986,False,G-F,6-4
http://www.basketball-reference.com/players/w/willige01.html,Kansas State University,1970,1-4-1947,235,1970,False,F,6-7
http://www.basketball-reference.com/players/w/willigu01.html,University of Southern California,1976,10-10-1953,175,1987,False,G,6-2
http://www.basketball-reference.com/players/w/willigu02.html,Washington State University,1985,1-7-1960,200,1986,False,F,6-9
http://www.basketball-reference.com/players/w/williha01.html,Jacksonville University,1975,28-4-1952,210,1975,False,F,6-5
http://www.basketball-reference.com/players/w/willihe01.html,Ohio State University,1982,16-2-1958,242,1999,False,C-F,6-10
http://www.basketball-reference.com/players/w/williho01.html,Tulane University,1987,9-8-1962,215,1999,False,F-C,6-11
http://www.basketball-reference.com/players/w/willija02.html,University of Florida,1999,18-11-1975,190,2011,False,G,6-1
http://www.basketball-reference.com/players/w/willija04.html,University of North Carolina,2009,19-2-1983,218,2011,False,F,6-9
http://www.basketball-reference.com/players/w/willija03.html,Duke University,2003,10-9-1981,195,2003,False,G,6-2
http://www.basketball-reference.com/players/w/willija01.html,St. John's University,1991,22-2-1968,240,1999,False,F-C,6-9
http://www.basketball-reference.com/players/w/willije01.html,Georgetown University,1997,10-5-1973,206,2005,False,F,6-9
http://www.basketball-reference.com/players/w/willijo02.html,Louisiana State University,1987,26-10-1966,235,1995,False,F-C,6-8
http://www.basketball-reference.com/players/w/willijo03.html,University of Maryland,2012,11-10-1990,260,2012,False,F,6-10
http://www.basketball-reference.com/players/w/williju01.html,University of Wyoming,2007,12-5-1984,225,2008,False,F,6-10
http://www.basketball-reference.com/players/w/willike03.html,Elizabeth City State University,1991,9-6-1969,205,1994,False,F,6-9
http://www.basketball-reference.com/players/w/willike01.html,St. John's University,1984,11-9-1961,175,1989,False,G,6-2
http://www.basketball-reference.com/players/w/willilo01.html,Stetson University,1993,15-7-1969,200,2000,False,F-C,6-9
http://www.basketball-reference.com/players/w/willilo02.html,NA,2006,27-10-1986,175,2016,True,G,6-1
http://www.basketball-reference.com/players/w/willima03.html,University of Connecticut,2007,3-12-1985,205,2010,False,G,6-3
http://www.basketball-reference.com/players/w/willima04.html,University of Arizona,2008,18-11-1986,205,2009,True,F,6-7
http://www.basketball-reference.com/players/w/willima02.html,University of North Carolina,2006,19-6-1986,237,2016,True,F,6-9
http://www.basketball-reference.com/players/w/willimi02.html,Baylor University,1989,23-7-1966,175,1999,False,G,6-2
http://www.basketball-reference.com/players/w/willimi03.html,Bradley University,1990,14-8-1963,255,1990,False,F,6-8
http://www.basketball-reference.com/players/w/willimi01.html,Lincoln University of Missouri,1971,22-11-1945,182,1975,False,G,6-2
http://www.basketball-reference.com/players/w/willima01.html,University of Alabama,2004,19-12-1982,198,2016,True,G,6-1
http://www.basketball-reference.com/players/w/willimo01.html,University of Notre Dame,1995,8-10-1971,225,2003,False,F,6-8
http://www.basketball-reference.com/players/w/willina01.html,Utah State University,1972,2-5-1950,215,1979,False,F-G,6-5
http://www.basketball-reference.com/players/w/willipe01.html,University of Arizona,1986,10-3-1965,190,1987,False,F,6-7
http://www.basketball-reference.com/players/w/willira01.html,University of Minnesota,1978,14-10-1954,188,1987,False,G,6-3
http://www.basketball-reference.com/players/w/willire01.html,Georgetown University,1988,5-3-1964,190,1997,False,F-G,6-7
http://www.basketball-reference.com/players/w/willire02.html,Virginia Military Institute,2010,14-9-1986,205,2015,True,F,6-6
http://www.basketball-reference.com/players/w/williri01.html,"California State University, Long Beach",1983,12-3-1957,175,1983,False,G,6-1
http://www.basketball-reference.com/players/w/williro02.html,University of Houston,1983,5-5-1961,175,1984,False,G,6-2
http://www.basketball-reference.com/players/w/williro01.html,West Virginia University,1969,24-9-1944,188,1976,False,G,6-3
http://www.basketball-reference.com/players/w/willisa01.html,University of Iowa,1969,22-1-1945,180,1970,False,G,6-3
http://www.basketball-reference.com/players/w/willisa02.html,Arizona State University,1982,7-3-1959,210,1985,False,F,6-8
http://www.basketball-reference.com/players/w/willisc01.html,University of North Carolina,1991,21-3-1968,230,2005,False,F-C,6-10
http://www.basketball-reference.com/players/w/willise01.html,Boston College,2008,13-9-1986,235,2012,False,F,6-10
http://www.basketball-reference.com/players/w/willish01.html,University of North Carolina,1999,5-4-1975,201,2007,False,G,6-1
http://www.basketball-reference.com/players/w/willish03.html,University of Memphis,2007,16-2-1986,225,2015,True,F,6-9
http://www.basketball-reference.com/players/w/willish02.html,Duke University,2007,21-10-1983,250,2012,False,F,6-9
http://www.basketball-reference.com/players/w/willisl01.html,University of Rhode Island,1980,26-1-1958,210,1986,False,F-G,6-7
http://www.basketball-reference.com/players/w/willite01.html,University of Louisville,2010,28-6-1987,220,2013,False,F,6-6
http://www.basketball-reference.com/players/w/willitr01.html,South Carolina State University,1998,27-5-1969,215,1999,False,F,6-6
http://www.basketball-reference.com/players/w/williwa02.html,University of Maryland,1993,16-4-1970,219,2003,False,F-G,6-8
http://www.basketball-reference.com/players/w/williwa01.html,Indiana University,1949,26-6-1923,195,1949,False,F,6-4
http://www.basketball-reference.com/players/w/williwi01.html,Florida State University,1971,28-7-1946,200,1971,False,F,6-7
http://www.basketball-reference.com/players/w/willico02.html,University of Arkansas,1996,4-12-1973,245,2007,False,F,6-7
http://www.basketball-reference.com/players/w/willijo01.html,New Mexico State University,1974,10-11-1951,185,1981,False,G,6-2
http://www.basketball-reference.com/players/w/williva01.html,North Carolina State University,1971,26-1-1948,195,1971,False,F,6-6
http://www.basketball-reference.com/players/w/willike02.html,Michigan State University,1985,6-9-1962,220,2007,False,F-C,7-0
http://www.basketball-reference.com/players/w/willobi01.html,NA,1976,20-5-1957,205,1984,False,F-C,6-8
http://www.basketball-reference.com/players/w/willode01.html,Iowa State University,2000,27-5-1974,180,2000,False,G-F,6-3
